Date,Open,High,Low,Close,Volume
2016-02-25,22.231,22.394,22.046,22.394,106717162
2016-02-24,21.751,22.307,21.599,22.243,150534123
2016-02-23,22.312,22.333,21.883,21.916,128416509
2016-02-22,22.291,22.427,22.201,22.422,143051509
2016-02-19,22.219,22.394,22.174,22.229,140814143
2016-02-18,22.877,22.889,22.241,22.279,160111126
2016-02-17,22.373,22.731,22.254,22.711,183181872
2016-02-16,21.993,22.415,21.897,22.365,196478726
2016-02-12,21.799,21.872,21.528,21.753,169791541
2016-02-11,21.705,21.923,21.43,21.685,198556768
2016-02-10,22.201,22.3,21.779,21.818,177803980
2016-02-09,21.822,22.206,21.739,21.986,181336207
2016-02-08,21.556,22.151,21.535,21.991,227776342
2016-02-05,22.338,22.431,21.683,21.759,186475748
2016-02-04,22.187,22.527,22.031,22.356,196284980
2016-02-03,21.869,22.292,21.656,22.18,193091607
2016-02-02,21.966,22.109,21.701,21.748,153509491
2016-02-01,22.207,22.264,21.961,22.199,167058856
2016-01-29,21.819,22.406,21.717,22.406,267673088
2016-01-28,21.59,21.757,21.268,21.658,239317302
2016-01-27,22.109,22.244,21.487,21.507,569556793
2016-01-26,23.003,23.222,22.576,23.017,263262324
2016-01-25,23.369,23.371,22.839,22.892,215607137
2016-01-22,22.705,23.355,22.645,23.346,279320754
2016-01-21,22.342,22.532,21.855,22.169,202186806
2016-01-20,21.892,22.603,21.507,22.281,302512646
2016-01-19,22.653,22.71,21.985,22.251,230616833
2016-01-15,22.146,22.492,21.952,22.358,340218414
2016-01-14,22.55,23.131,22.039,22.911,267864109
2016-01-13,23.093,23.292,22.397,22.418,266130693
2016-01-12,23.147,23.179,22.754,23.01,204048153
2016-01-11,22.782,22.803,22.406,22.682,216071488
2016-01-08,22.687,22.815,22.274,22.319,302224864
2016-01-07,22.716,23.049,22.199,22.203,332844565
2016-01-06,23.149,23.567,22.989,23.181,292126047
2016-01-05,24.343,24.368,23.576,23.644,229036929
2016-01-04,23.621,24.261,23.483,24.256,272935595
2015-12-31,24.633,24.638,24.128,24.235,168678185
2015-12-30,24.997,25.023,24.673,24.703,96640136
2015-12-29,24.621,25.188,24.595,25.029,134367562
2015-12-28,24.767,24.793,24.442,24.585,116005027
2015-12-24,25.09,25.09,24.853,24.873,59064963
2015-12-23,24.693,25.053,24.678,25.004,141865699
2015-12-22,24.723,24.8,24.502,24.685,142422274
2015-12-21,24.693,24.715,24.302,24.705,206737041
2015-12-18,25.068,25.21,24.359,24.412,419000154
2015-12-17,25.787,25.84,25.085,25.085,194496302
2015-12-16,25.569,25.783,25.043,25.629,244303708
2015-12-15,25.77,25.963,25.402,25.435,231639429
2015-12-14,25.823,25.935,25.278,25.89,282291073
2015-12-11,26.52,26.562,25.975,26.057,203676633
2015-12-10,26.714,26.923,26.588,26.744,126902094
2015-12-09,27.075,27.085,26.492,26.615,201396863
2015-12-08,27.046,27.304,26.903,27.217,149042514
2015-12-07,27.391,27.591,27.115,27.23,139376109
2015-12-04,26.542,27.455,26.5,27.403,250987065
2015-12-03,26.826,26.886,26.293,26.522,180547094
2015-12-02,26.948,27.187,26.724,26.771,144957522
2015-12-01,27.339,27.352,26.903,27.001,151401200
2015-11-30,27.16,27.488,27.1,27.235,170202070
2015-11-27,27.233,27.26,27.065,27.115,56674516
2015-11-25,27.448,27.451,27.143,27.17,92912337
2015-11-24,27.001,27.478,26.966,27.368,185907643
2015-11-23,27.461,27.563,27.001,27.1,141106350
2015-11-20,27.445,27.603,27.362,27.468,148945225
2015-11-19,27.075,27.565,26.878,27.346,188080184
2015-11-18,26.65,27.038,26.585,26.994,202757870
2015-11-17,26.452,26.485,26.087,26.174,119969834
2015-11-16,25.638,26.298,25.551,26.283,165538276
2015-11-13,26.522,26.602,25.845,25.857,199012411
2015-11-12,26.767,26.893,26.622,26.64,141293142
2015-11-11,26.79,27.021,26.525,26.731,196429846
2015-11-10,26.913,27.18,26.719,26.88,256855901
2015-11-09,27.848,28.043,27.633,27.752,147139757
2015-11-06,27.882,28.043,27.765,27.872,143537729
2015-11-05,28.053,28.243,27.661,27.838,171819356
2015-11-04,28.223,28.378,27.88,27.963,195681963
2015-11-03,27.686,28.306,27.663,28.1,198584175
2015-11-02,27.478,27.818,27.421,27.775,140462748
2015-10-30,27.729,27.785,27.383,27.393,215363970
2015-10-29,27.207,27.661,27.105,27.625,223487689
2015-10-28,26.803,27.349,26.602,27.342,373231893
2015-10-27,26.45,26.714,26.132,26.255,304882428
2015-10-26,27.061,27.073,26.343,26.425,289391902
2015-10-23,26.751,27.332,26.665,27.296,258998070
2015-10-22,26.204,26.475,26.156,26.475,181722577
2015-10-21,26.134,26.495,26.067,26.08,184658213
2015-10-20,25.522,26.172,25.402,26.083,213630086
2015-10-19,25.398,25.614,25.24,25.609,129829307
2015-10-16,25.619,25.671,25.338,25.452,171158798
2015-10-15,25.43,25.695,25.328,25.638,164356524
2015-10-14,25.51,25.561,25.11,25.265,193974894
2015-10-13,25.402,25.777,25.372,25.621,144182680
2015-10-12,25.84,25.845,25.544,25.581,132885166
2015-10-09,25.212,25.735,25.095,25.7,230058755
2015-10-08,25.26,25.26,24.805,25.095,270395971
2015-10-07,25.611,25.617,25.075,25.392,204022581
2015-10-06,25.36,25.611,25.158,25.515,213146424
2015-10-05,25.182,25.53,25.004,25.392,227106651
2015-10-02,24.757,25.445,24.653,25.302,253120683
2015-10-01,25.004,25.125,24.593,25.115,278901434
2015-09-30,25.255,25.567,24.93,25.285,289999619
2015-09-29,25.857,26.02,24.723,25.002,320068419
2015-09-28,26.097,26.261,25.775,25.775,227242240
2015-09-25,26.69,26.749,26.139,26.293,244972080
2015-09-24,25.955,26.475,25.757,26.361,218763656
2015-09-23,26.05,26.295,25.967,26.204,155994691
2015-09-22,25.987,26.174,25.793,25.993,219643319
2015-09-21,26.06,26.442,26.057,26.408,219101468
2015-09-18,25.72,26.199,25.64,26.005,324081650
2015-09-17,26.515,26.702,26.07,26.115,279702159
2015-09-16,26.648,26.714,26.46,26.682,162175203
2015-09-15,26.575,26.711,26.225,26.655,189082815
2015-09-14,26.724,26.793,26.329,26.43,254620137
2015-09-11,25.621,26.179,25.614,26.179,217764314
2015-09-10,25.28,25.963,25.188,25.805,274307242
2015-09-09,26.08,26.139,25.16,25.25,370873877
2015-09-08,25.591,25.803,25.29,25.743,239264408
2015-09-04,24.983,25.318,24.877,25.043,218117249
2015-09-03,25.785,25.85,25.222,25.3,232241823
2015-09-02,25.27,25.75,25.013,25.75,270000273
2015-09-01,25.25,25.643,24.605,24.69,335252700
2015-08-31,25.678,26.251,25.671,25.845,245309328
2015-08-28,25.713,25.97,25.567,25.965,231938610
2015-08-27,25.725,25.953,25.218,25.88,369151500
2015-08-26,24.539,25.185,24.077,25.142,422195445
2015-08-25,25.468,25.468,23.722,23.778,451979371
2015-08-24,21.745,24.947,21.087,23.639,707468827
2015-08-21,25.312,25.647,24.217,24.247,559622961
2015-08-20,26.152,26.209,25.587,25.82,298849725
2015-08-19,26.612,26.709,26.285,26.363,210657957
2015-08-18,26.688,26.923,26.59,26.705,150776858
2015-08-17,26.598,26.97,26.475,26.853,178366368
2015-08-14,26.204,26.66,26.136,26.578,187287152
2015-08-13,26.598,26.68,26.253,26.392,211745140
2015-08-12,25.795,26.455,25.128,26.415,443620502
2015-08-11,26.998,27.083,25.975,26.015,423297935
2015-08-10,26.711,27.505,26.711,27.448,239735137
2015-08-07,26.263,26.648,26.243,26.48,168706109
2015-08-06,26.58,26.705,26.159,26.39,230687773
2015-08-05,25.775,26.798,25.579,26.333,435229065
2015-08-04,26.793,26.856,25.843,26.162,544026912
2015-08-03,27.723,27.968,26.816,27.018,306524806
2015-07-31,27.973,27.983,27.591,27.676,187939436
2015-07-30,27.911,27.968,27.77,27.924,147372730
2015-07-29,28.108,28.183,27.899,28.07,162200435
2015-07-28,28.156,28.273,27.963,28.156,147328044
2015-07-27,28.093,28.206,27.87,28.016,194822454
2015-07-24,28.601,28.693,28.27,28.408,184772710
2015-07-23,28.795,29.001,28.538,28.561,223500558
2015-07-22,27.838,28.635,27.838,28.575,505952485
2015-07-21,30.312,30.327,29.729,29.833,336378421
2015-07-20,29.883,30.339,29.821,30.135,258125142
2015-07-17,29.458,29.583,29.276,29.583,202312887
2015-07-16,29.153,29.336,29.062,29.32,158741610
2015-07-15,28.688,29.016,28.653,28.935,147380321
2015-07-14,28.763,28.833,28.533,28.661,139182416
2015-07-13,28.531,28.695,28.364,28.673,181609478
2015-07-10,27.825,28.26,27.654,28.133,268880455
2015-07-09,28.26,28.306,27.203,27.401,344435933
2015-07-08,28.404,28.44,27.96,27.968,266282568
2015-07-07,28.728,28.785,28.24,28.681,205740370
2015-07-06,28.509,28.803,28.489,28.753,122972318
2015-07-02,28.848,28.908,28.701,28.851,119249468
2015-07-01,28.955,28.965,28.751,28.885,132518979
2015-06-30,28.651,28.778,28.492,28.618,194450762
2015-06-29,28.625,28.858,28.404,28.416,215445671
2015-06-26,29.13,29.203,28.865,28.921,193119018
2015-06-25,29.408,29.488,29.097,29.097,139966034
2015-06-24,29.031,29.62,29.009,29.23,242263416
2015-06-23,29.092,29.119,28.951,28.987,132650729
2015-06-22,29.094,29.218,28.999,29.119,149174352
2015-06-19,29.148,29.163,28.841,28.885,239791745
2015-06-18,29.036,29.276,29.033,29.176,155169059
2015-06-17,29.143,29.176,28.918,29.051,144260348
2015-06-16,28.984,29.168,28.833,29.119,138020226
2015-06-15,28.773,29.036,28.685,28.961,192777634
2015-06-12,29.248,29.28,29.006,29.021,161351768
2015-06-11,29.483,29.699,29.313,29.34,155097591
2015-06-10,29.19,29.523,29.168,29.413,171257020
2015-06-09,28.908,29.223,28.663,29.078,245633892
2015-06-08,29.416,29.49,28.938,29.16,230842418
2015-06-05,29.566,29.6,29.288,29.356,156131428
2015-06-04,29.576,29.792,29.418,29.528,168504306
2015-06-03,29.811,29.875,29.64,29.684,135782569
2015-06-02,29.633,29.808,29.518,29.651,147413793
2015-06-01,29.941,29.985,29.669,29.782,140731604
2015-05-29,29.945,29.998,29.64,29.722,222996572
2015-05-28,30.085,30.108,29.915,30.065,134632442
2015-05-27,29.732,30.181,29.669,30.131,200860118
2015-05-26,30.256,30.325,29.468,29.583,309672311
2015-05-22,30.031,30.339,29.988,30.246,199820171
2015-05-21,29.674,30.033,29.626,29.985,174114673
2015-05-20,29.658,29.885,29.523,29.672,159760644
2015-05-19,29.818,29.861,29.588,29.674,195601393
2015-05-18,29.293,29.825,29.288,29.702,222732595
2015-05-15,29.456,29.558,29.256,29.386,167381077
2015-05-14,29.075,29.428,29.019,29.428,198100075
2015-05-13,28.785,29.026,28.723,28.755,152044555
2015-05-12,28.658,28.951,28.482,28.721,211057250
2015-05-11,29.07,29.109,28.665,28.821,184217896
2015-05-08,28.905,29.12,28.775,29.12,243444485
2015-05-07,28.469,28.771,28.298,28.585,190932236
2015-05-06,28.761,28.801,28.036,28.406,317258552
2015-05-05,29.12,29.186,28.585,28.591,216829679
2015-05-04,29.428,29.665,29.146,29.243,224384842
2015-05-01,28.653,29.578,28.472,29.3,257497619
2015-04-30,28.973,29.062,28.306,28.437,366119740
2015-04-29,29.583,29.901,29.153,29.228,278944092
2015-04-28,30.556,30.576,29.446,29.663,523351188
2015-04-27,30.063,30.256,29.796,30.143,426668371
2015-04-24,29.648,29.679,29.366,29.608,195946095
2015-04-23,29.153,29.638,29.119,29.47,201424955
2015-04-22,28.858,29.28,28.703,29.223,165557667
2015-04-21,29.111,29.13,28.783,28.835,142594143
2015-04-20,28.531,29.117,28.443,28.996,207034691
2015-04-17,28.531,28.663,28.278,28.344,228648250
2015-04-16,28.695,28.878,28.655,28.671,124843969
2015-04-15,28.725,28.885,28.633,28.808,127383310
2015-04-14,28.858,28.923,28.613,28.701,112326205
2015-04-13,29.166,29.216,28.771,28.821,160032655
2015-04-10,28.618,28.905,28.463,28.878,176855726
2015-04-09,28.603,28.765,28.322,28.761,142753135
2015-04-08,28.603,28.723,28.396,28.543,164275394
2015-04-07,29.006,29.117,28.625,28.633,153989053
2015-04-06,28.28,28.975,28.25,28.935,163679977
2015-04-02,28.411,28.533,28.218,28.476,141791670
2015-04-01,28.361,28.434,27.97,28.233,178763440
2015-03-31,28.651,28.743,28.258,28.273,185228772
2015-03-30,28.188,28.723,28.178,28.715,207272189
2015-03-27,28.31,28.331,27.929,28.008,174031347
2015-03-26,27.897,28.374,27.862,28.23,209354606
2015-03-25,28.755,28.815,28.04,28.04,227319680
2015-03-24,28.908,29.099,28.761,28.788,144529793
2015-03-23,28.883,29.056,28.751,28.905,165949428
2015-03-20,29.146,29.173,28.44,28.613,302307976
2015-03-19,29.256,29.37,28.948,28.973,201594386
2015-03-18,28.858,29.348,28.715,29.19,287239004
2015-03-17,28.613,28.931,28.555,28.865,224538418
2015-03-16,28.15,28.391,27.921,28.391,157872769
2015-03-13,28.268,28.494,27.858,28.09,228077029
2015-03-12,27.792,28.378,27.635,27.927,212922876
2015-03-11,28.338,28.348,27.743,27.775,303380846
2015-03-10,28.725,28.908,28.133,28.29,303018235
2015-03-09,29.08,29.446,28.418,28.888,389588778
2015-03-06,29.173,29.4,28.691,28.768,320557308
2015-03-05,29.216,29.256,28.581,28.725,248715988
2015-03-04,29.333,29.443,29.158,29.208,139354546
2015-03-03,29.303,29.433,29.109,29.398,166418540
2015-03-02,29.37,29.608,29.153,29.33,211659717
2015-02-27,29.55,29.665,29.14,29.188,272814287
2015-02-26,29.263,29.732,28.771,29.636,401582946
2015-02-25,29.893,29.903,29.12,29.263,328562188
2015-02-24,30.211,30.357,29.802,30.033,304433208
2015-02-23,29.556,30.225,29.468,30.225,312070354
2015-02-20,29.223,29.428,29.101,29.428,215281583
2015-02-19,29.193,29.316,29.16,29.186,164277233
2015-02-18,29.003,29.26,28.961,29.246,197478588
2015-02-17,28.971,29.283,28.838,29.051,277676053
2015-02-13,28.921,28.921,28.555,28.875,238086494
2015-02-12,28.643,28.968,28.535,28.738,327600764
2015-02-11,27.897,28.384,27.838,28.374,323423318
2015-02-10,27.309,27.752,27.306,27.726,272536642
2015-02-09,26.943,27.233,26.916,27.203,171037221
2015-02-06,27.273,27.326,26.92,27.018,192237746
2015-02-05,27.273,27.322,27.09,27.255,185854296
2015-02-04,26.82,27.277,26.781,27.056,309616925
2015-02-03,26.82,26.96,26.62,26.853,229289947
2015-02-02,26.721,26.977,26.273,26.848,276789258
2015-01-30,26.798,27.157,26.448,26.522,369844609
2015-01-29,26.329,26.982,26.159,26.916,372800020
2015-01-28,26.622,26.739,26.1,26.1,651519198
2015-01-27,25.445,25.458,24.678,24.7,420364000
2015-01-26,25.743,25.883,25.532,25.599,245477396
2015-01-23,25.425,25.745,25.245,25.574,222917782
2015-01-22,24.966,25.455,24.84,25.44,338052609
2015-01-21,24.66,25.135,24.502,24.8,242552954
2015-01-20,24.415,24.618,24.101,24.603,363841818
2015-01-16,24.23,24.352,23.812,23.987,346816897
2015-01-15,24.903,24.917,24.14,24.178,264669140
2015-01-14,24.68,25.011,24.555,24.857,216026872
2015-01-13,25.22,25.532,24.65,24.954,296328300
2015-01-12,25.488,25.492,24.623,24.725,219239856
2015-01-09,25.502,25.629,24.952,25.355,237188570
2015-01-08,24.723,25.388,24.598,25.328,262141489
2015-01-07,24.268,24.485,24.147,24.393,177012556
2015-01-06,24.142,24.316,23.681,24.052,290504541
2015-01-05,24.507,24.585,23.86,24.05,283893124
2015-01-02,25.21,25.222,24.3,24.745,235028741
2014-12-31,25.537,25.607,24.952,24.988,182831849
2014-12-30,25.72,25.785,25.38,25.468,131973980
2014-12-29,25.755,25.975,25.733,25.785,121842752
2014-12-26,25.378,25.917,25.355,25.803,148932661
2014-12-24,25.482,25.512,25.355,25.355,63972203
2014-12-23,25.624,25.647,25.452,25.472,114912250
2014-12-22,25.39,25.686,25.348,25.564,199490673
2014-12-19,25.41,25.627,25.278,25.302,390596646
2014-12-18,25.322,25.498,25.043,25.498,260469062
2014-12-17,24.252,24.865,24.178,24.765,235814472
2014-12-16,24.072,24.943,24.052,24.161,268086443
2014-12-15,25.051,25.262,24.067,24.49,296770054
2014-12-12,25.007,25.322,24.805,24.843,247420557
2014-12-11,25.41,25.757,25.198,25.268,183141321
2014-12-10,25.893,25.995,25.248,25.342,196755717
2014-12-09,24.947,25.867,24.75,25.83,265899365
2014-12-08,25.825,25.945,25.268,25.44,254583856
2014-12-05,26.251,26.273,25.945,26.033,169253128
2014-12-04,26.202,26.53,26.095,26.144,186205251
2014-12-03,26.199,26.336,26.06,26.235,190082334
2014-12-02,25.688,26.199,25.522,25.943,262098118
2014-12-01,26.89,26.992,25.18,26.05,370227116
2014-11-28,26.994,27.018,26.721,26.923,109632224
2014-11-26,26.695,26.963,26.668,26.938,180261844
2014-11-25,26.956,27.097,26.582,26.618,304037062
2014-11-24,26.452,26.883,26.395,26.848,209508987
2014-11-21,26.595,26.61,26.261,26.363,252573359
2014-11-20,26.01,26.45,25.995,26.326,191590690
2014-11-19,26.132,26.199,25.757,25.95,184827395
2014-11-18,25.79,26.186,25.78,26.139,195314078
2014-11-17,25.86,26.55,25.64,25.803,206417755
2014-11-14,25.609,25.845,25.587,25.845,194538248
2014-11-13,25.308,25.676,25.262,25.537,262849048
2014-11-12,24.757,25.22,24.755,25.175,207296700
2014-11-11,24.601,24.847,24.529,24.835,121182142
2014-11-10,24.675,24.745,24.591,24.631,120097777
2014-11-07,24.611,24.743,24.564,24.673,148801990
2014-11-06,24.557,24.621,24.405,24.598,154382570
2014-11-05,24.581,24.631,24.371,24.527,165993647
2014-11-04,24.645,24.675,24.278,24.471,184316098
2014-11-03,24.393,24.86,24.341,24.655,231744061
2014-10-31,24.341,24.349,24.161,24.339,198075498
2014-10-30,24.101,24.195,23.867,24.106,180395316
2014-10-29,24.035,24.2,23.966,24.193,233789099
2014-10-28,23.753,24.055,23.744,24.055,213257752
2014-10-27,23.631,23.77,23.597,23.688,151699215
2014-10-24,23.705,23.772,23.557,23.712,208606561
2014-10-23,23.457,23.674,23.353,23.627,315254012
2014-10-22,23.179,23.464,23.123,23.213,302774198
2014-10-21,23.218,23.218,22.821,23.093,419659989
2014-10-20,22.17,22.528,22.136,22.482,342980674
2014-10-17,21.973,22.312,21.817,22.012,302289746
2014-10-16,21.535,22.022,21.503,21.692,320112354
2014-10-15,22.08,22.344,21.451,21.983,447702008
2014-10-14,22.626,22.655,22.214,22.255,282524293
2014-10-13,22.836,22.938,22.494,22.494,237492436
2014-10-10,22.695,22.993,22.604,22.704,294161252
2014-10-09,22.884,23.073,22.675,22.764,343158415
2014-10-08,22.258,22.784,22.157,22.716,254619616
2014-10-07,22.407,22.564,22.251,22.255,186699678
2014-10-06,22.526,22.685,22.405,22.451,164300236
2014-10-03,22.409,22.585,22.319,22.451,192804226
2014-10-02,22.37,22.587,22.096,22.514,211810367
2014-10-01,22.671,22.695,22.244,22.351,228379027
2014-09-30,22.719,22.884,22.657,22.708,245117621
2014-09-29,22.233,22.635,22.228,22.562,220731449
2014-09-26,22.206,22.708,22.177,22.708,276603574
2014-09-25,22.653,22.7,22.022,22.056,443841018
2014-09-24,23.024,23.181,22.805,22.931,266773136
2014-09-23,22.673,23.201,22.659,23.133,281172602
2014-09-22,22.942,23.019,22.668,22.773,234049969
2014-09-19,23.04,23.065,22.734,22.751,314438036
2014-09-18,22.985,23.065,22.888,22.94,165404798
2014-09-17,22.821,22.942,22.671,22.893,270293338
2014-09-16,22.491,22.819,22.286,22.73,296750010
2014-09-15,23.172,23.224,22.86,22.905,271939072
2014-09-12,22.807,23.031,22.778,22.911,278089079
2014-09-11,22.63,22.86,22.451,22.858,276741358
2014-09-10,22.088,22.784,22.031,22.759,447203718
2014-09-09,22.328,23.229,21.665,22.084,841826064
2014-09-08,22.377,22.38,22.098,22.168,205507726
2014-09-05,22.267,22.398,22.157,22.305,259256862
2014-09-04,22.278,22.558,22.038,22.113,380074139
2014-09-03,23.234,23.256,22.217,22.298,556131189
2014-09-02,23.227,23.379,23.152,23.278,237549872
2014-08-29,23.172,23.192,23.033,23.1,197786268
2014-08-28,22.896,23.166,22.888,23.042,303659237
2014-08-27,22.764,23.117,22.697,23.017,211326809
2014-08-26,22.855,22.874,22.73,22.737,147000851
2014-08-25,22.944,23.026,22.824,22.884,178379181
2014-08-22,22.602,22.867,22.581,22.833,195886980
2014-08-21,22.666,22.746,22.562,22.668,148497591
2014-08-20,22.64,22.78,22.526,22.666,233559166
2014-08-19,22.403,22.693,22.382,22.657,307768330
2014-08-18,22.197,22.394,22.082,22.346,210965178
2014-08-15,22.064,22.129,21.828,22.082,217039476
2014-08-14,21.935,21.99,21.815,21.973,124670896
2014-08-13,21.667,21.915,21.644,21.915,141544851
2014-08-12,21.644,21.833,21.548,21.628,149908573
2014-08-11,21.471,21.652,21.375,21.633,162178771
2014-08-08,21.243,21.37,21.021,21.352,185681747
2014-08-07,21.394,21.624,21.206,21.292,207049556
2014-08-06,21.248,21.412,21.239,21.294,171790634
2014-08-05,21.386,21.457,21.16,21.331,249277824
2014-08-04,21.611,21.657,21.342,21.437,178092828
2014-08-01,21.281,21.665,21.262,21.559,216272758
2014-07-31,21.787,21.853,21.379,21.439,253223214
2014-07-30,22.076,22.134,21.902,22.011,147165526
2014-07-29,22.275,22.3,22.032,22.062,192235355
2014-07-28,21.936,22.255,21.876,22.206,246395499
2014-07-25,21.717,21.941,21.67,21.902,193767861
2014-07-24,21.76,21.823,21.622,21.758,203841360
2014-07-23,21.398,21.949,21.342,21.794,414130668
2014-07-22,21.232,21.279,21.106,21.241,245252125
2014-07-21,21.302,21.304,21.015,21.064,173934302
2014-07-18,20.994,21.245,20.86,21.175,222739586
2014-07-17,21.311,21.368,20.759,20.876,255259436
2014-07-16,21.742,21.774,21.245,21.254,238361284
2014-07-15,21.705,21.717,21.311,21.377,203405132
2014-07-14,21.497,21.726,21.45,21.629,190707850
2014-07-11,21.386,21.505,21.272,21.354,151615153
2014-07-10,21.025,21.428,20.972,21.314,176902720
2014-07-09,21.403,21.518,21.25,21.392,162406475
2014-07-08,21.589,21.705,21.06,21.383,290666442
2014-07-07,21.11,21.527,21.101,21.522,251510480
2014-07-03,21.004,21.101,20.9,21.085,102081597
